Timestamp,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
2021-10-09 11:04:43.674828,1.0188512092992958,-186.06680000000006,25,51
2021-10-09 11:04:43.806493,1.039041556956577,260.6212,0,0
2021-10-09 11:04:43.937674,1.039041556956577,-58.71320000000003,0,0
2021-10-09 11:04:44.068728,1.0087560354706557,-146.14999999999998,0,0
2021-10-09 11:04:44.201846,0.9986608616420147,-70.11800000000005,0,0
2021-10-09 11:04:44.333041,1.0087560354706557,45.830799999999954,0,0
2021-10-09 11:04:44.480535,1.039041556956577,-123.34040000000005,0,0
2021-10-09 11:04:44.627327,1.0592319046138572,-117.63800000000003,0,0
2021-10-09 11:04:44.774241,1.049136730785217,74.34280000000001,0,0
2021-10-09 11:04:44.927328,1.039041556956577,291.034,0,0
2021-10-09 11:04:45.074242,1.0188512092992958,180.7876,0,0
2021-10-09 11:04:45.221383,1.0087560354706557,116.16039999999998,0,0
2021-10-09 11:04:45.367794,0.9986608616420147,87.64840000000004,0,0
2021-10-09 11:04:45.514126,1.049136730785217,-229.78520000000003,0,0
2021-10-09 11:04:45.660529,1.0592319046138572,-284.90840000000003,0,0
2021-10-09 11:04:45.806866,1.049136730785217,268.2244,0,0
2021-10-09 11:04:45.953352,1.0188512092992958,133.26760000000002,0,0
2021-10-09 11:04:46.106623,1.0188512092992958,40.128400000000056,24,38
2021-10-09 11:04:46.253449,1.0087560354706557,-170.86040000000003,0,0
2021-10-09 11:04:46.400375,1.0188512092992958,-149.95159999999998,0,0
2021-10-09 11:04:46.547242,1.049136730785217,-315.3212000000001,0,0
2021-10-09 11:04:46.694090,1.049136730785217,129.466,0,0
2021-10-09 11:04:46.840944,1.028946383127936,435.4948,0,0
2021-10-09 11:04:46.987411,1.0087560354706557,-115.73720000000003,0,0
2021-10-09 11:04:47.133894,1.0188512092992958,-294.41239999999993,0,0
2021-10-09 11:04:47.286810,1.049136730785217,-85.32439999999997,24,38
2021-10-09 11:04:47.433198,1.039041556956577,-408.46039999999994,0,0
2021-10-09 11:04:47.579590,1.039041556956577,45.830799999999954,0,0
2021-10-09 11:04:47.726171,1.028946383127936,245.4148,0,0
2021-10-09 11:04:47.872741,1.0188512092992958,-35.90359999999998,0,0
2021-10-09 11:04:48.019409,1.028946383127936,-214.5788,0,0
2021-10-09 11:04:48.166285,1.039041556956577,-218.3804,0,0
2021-10-09 11:04:48.313066,1.049136730785217,-89.12599999999998,0,0
2021-10-09 11:04:48.467051,1.039041556956577,329.05,24,37
2021-10-09 11:04:48.613872,1.039041556956577,4.0131999999999834,0,0
2021-10-09 11:04:48.760822,1.0087560354706557,190.29160000000002,0,0
2021-10-09 11:04:48.907370,0.9986608616420147,-186.06680000000006,0,0
2021-10-09 11:04:49.053757,1.0188512092992958,-163.2572,0,0
2021-10-09 11:04:49.199934,1.028946383127936,-423.66679999999997,0,0
2021-10-09 11:04:49.346424,1.028946383127936,258.7204,0,0
2021-10-09 11:04:49.492807,1.0188512092992958,325.2484,0,0
2021-10-09 11:04:49.646290,0.9986608616420147,-1.689200000000028,24,37
2021-10-09 11:04:49.792765,1.0188512092992958,-53.01080000000002,0,0
2021-10-09 11:04:49.939674,0.9885656878133746,-216.4796,0,0
2021-10-09 11:04:50.086329,1.039041556956577,-324.8252,0,0
2021-10-09 11:04:50.233278,1.028946383127936,-130.94359999999995,0,0
2021-10-09 11:04:50.380178,1.0188512092992958,258.7204,0,0
2021-10-09 11:04:50.527839,1.0188512092992958,100.95399999999995,0,0
2021-10-09 11:04:50.674557,0.9986608616420147,-277.3052,0,0
2021-10-09 11:04:50.827571,1.0188512092992958,-159.4556,24,36
2021-10-09 11:04:50.973988,1.0188512092992958,-68.21720000000005,0,0
2021-10-09 11:04:51.122549,1.039041556956577,-79.62199999999996,0,0
2021-10-09 11:04:51.268833,1.049136730785217,-294.41239999999993,0,0
2021-10-09 11:04:51.417436,1.039041556956577,127.5652,0,0
2021-10-09 11:04:51.566070,1.028946383127936,456.4036,0,0
2021-10-09 11:04:51.712438,1.028946383127936,291.034,0,0
2021-10-09 11:04:51.858805,1.0087560354706557,-47.308400000000006,0,0
2021-10-09 11:04:52.015058,1.039041556956577,-87.22519999999997,24,36
2021-10-09 11:04:52.161481,1.0087560354706557,-163.2572,0,0
2021-10-09 11:04:52.310587,1.028946383127936,-159.4556,0,0
2021-10-09 11:04:52.457391,1.039041556956577,-235.48760000000004,0,0
2021-10-09 11:04:52.604066,1.028946383127936,171.28359999999998,0,0
2021-10-09 11:04:52.750957,1.0087560354706557,243.514,0,0
2021-10-09 11:04:52.898527,1.0087560354706557,-26.399599999999964,0,0
2021-10-09 11:04:53.045170,0.9986608616420147,-176.56280000000004,0,0
2021-10-09 11:04:53.198288,1.0188512092992958,-250.69399999999996,24,36
2021-10-09 11:04:53.344612,1.028946383127936,-180.36440000000005,0,0
2021-10-09 11:04:53.490854,1.049136730785217,-182.26520000000005,0,0
2021-10-09 11:04:53.637040,1.039041556956577,253.01800000000003,0,0
2021-10-09 11:04:53.783259,1.028946383127936,277.7284,0,0
2021-10-09 11:04:53.929805,1.0188512092992958,-14.994800000000055,0,0
2021-10-09 11:04:54.076553,1.028946383127936,-72.01880000000006,0,0
2021-10-09 11:04:54.223487,1.049136730785217,-216.4796,0,0
2021-10-09 11:04:54.376796,1.039041556956577,23.02120000000002,24,36
2021-10-09 11:04:54.523552,1.049136730785217,-127.14200000000005,0,0
2021-10-09 11:04:54.669999,1.028946383127936,332.8516,0,0
